layer,feature_id,active_count,active_fraction,total_activation,mean_activation_when_active,max_activation,sae_folder
18,7523,83,0.01894112277498859,20747.986358642578,249.97573926075395,421.1823425292969,resid_post_all/layer_18_width_16k_l0_small
18,12779,83,0.01894112277498859,17448.373077392578,210.22136237822383,416.2509765625,resid_post_all/layer_18_width_16k_l0_small
18,4292,82,0.018712916476494753,36262.627990722656,442.227170618569,686.0870361328125,resid_post_all/layer_18_width_16k_l0_small
18,13624,82,0.018712916476494753,29267.44888305664,356.920108329959,669.1251220703125,resid_post_all/layer_18_width_16k_l0_small
18,16283,81,0.018484710178000914,40915.624755859375,505.13116982542437,888.288330078125,resid_post_all/layer_18_width_16k_l0_small
18,4556,81,0.018484710178000914,31032.30192565918,383.11483858838494,641.7583618164062,resid_post_all/layer_18_width_16k_l0_small
18,1788,81,0.018484710178000914,24192.47917175293,298.6725823673201,383.59710693359375,resid_post_all/layer_18_width_16k_l0_small
18,13760,79,0.018028297581013236,37414.51721191406,473.6014836951147,645.9825439453125,resid_post_all/layer_18_width_16k_l0_small
18,1327,79,0.018028297581013236,29966.00228881836,379.31648466858684,672.365478515625,resid_post_all/layer_18_width_16k_l0_small
18,7026,79,0.018028297581013236,27130.59210205078,343.42521648165547,575.4552001953125,resid_post_all/layer_18_width_16k_l0_small
18,11530,79,0.018028297581013236,24380.507537841797,308.61401946635186,421.87628173828125,resid_post_all/layer_18_width_16k_l0_small
18,11067,78,0.017800091282519397,35870.67233276367,459.8804145226112,966.806396484375,resid_post_all/layer_18_width_16k_l0_small
18,114,78,0.017800091282519397,31474.547241210938,403.51983642578125,970.1168212890625,resid_post_all/layer_18_width_16k_l0_small
18,6126,78,0.017800091282519397,22490.273193359375,288.3368358122997,429.4728088378906,resid_post_all/layer_18_width_16k_l0_small
18,2476,77,0.01757188498402556,37235.40139770508,483.57664152863737,802.488525390625,resid_post_all/layer_18_width_16k_l0_small
18,4383,77,0.01757188498402556,26102.97930908203,338.99973128677965,635.33837890625,resid_post_all/layer_18_width_16k_l0_small
18,1711,76,0.01734367868553172,30272.19825744629,398.31839812429325,641.5531005859375,resid_post_all/layer_18_width_16k_l0_small
18,3285,76,0.01734367868553172,25346.012481689453,333.50016423275594,626.80859375,resid_post_all/layer_18_width_16k_l0_small
18,14744,76,0.01734367868553172,14813.733367919922,194.9175443147358,285.9324951171875,resid_post_all/layer_18_width_16k_l0_small
18,265,75,0.01711547238703788,54548.35205078125,727.3113606770834,1528.493896484375,resid_post_all/layer_18_width_16k_l0_small
18,10098,75,0.01711547238703788,27451.11685180664,366.0148913574219,938.570556640625,resid_post_all/layer_18_width_16k_l0_small
18,14515,75,0.01711547238703788,27240.40040588379,363.20533874511716,973.0938720703125,resid_post_all/layer_18_width_16k_l0_small
